cycle,state,county_fips,county_name,date,days_to_election,ballots_total,ballots_new,mail_returned,inperson,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2022,OR,41001,Baker County,2022-10-21,18,74,74,74,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-10-24,15,698,624,698,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-10-25,14,698,0,698,,126,412,60,100,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-10-26,13,1403,353,1403,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-10-27,12,1852,449,1852,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-10-28,11,2298,446,2298,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-10-31,8,3406,1108,3406,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-11-01,7,3766,360,3766,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-11-02,6,4320,554,4320,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-11-03,5,4869,549,4869,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-11-04,4,4869,,4869,,862,2831,353,823,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-11-07,1,5366,0,5366,,950,3082,398,936,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-11-08,0,7033,282,7033,,1220,3992,498,1323,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41001,Baker County,2022-11-09,-1,8779,,8779,,1478,4883,614,1804,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-10-21,18,219,219,219,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-10-24,15,1590,1371,1590,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-10-25,14,1590,0,1590,,861,375,86,268,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-10-26,13,5616,3124,5616,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-10-27,12,6959,1343,6959,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-10-28,11,10351,3392,10351,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-10-31,8,14147,3796,14147,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-11-01,7,14735,588,14735,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-11-02,6,18163,3428,18163,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-11-03,5,20117,1954,20117,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-11-04,4,20117,,20117,,10383,4918,1130,3686,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-11-07,1,24679,730,24679,,12637,6017,1411,4614,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-11-08,0,32569,252,32569,,16437,7833,1852,6447,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41003,Benton County,2022-11-09,-1,41569,,41569,,20433,9916,2399,8821,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-10-21,18,654,654,654,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-10-24,15,9638,8984,9638,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-10-25,14,9638,0,9638,,4215,3169,681,1573,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-10-26,13,25271,13462,25271,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-10-27,12,33152,7881,33152,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-10-28,11,43225,10073,43225,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-10-31,8,57529,14304,57529,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-11-01,7,84607,27078,84607,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-11-02,6,84609,2,84609,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-11-03,5,92075,7466,92075,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-11-04,4,92075,,92075,,37905,31279,6327,16564,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-11-07,1,98344,0,98344,,40263,33297,6829,17955,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-11-08,0,115001,24,115001,,46440,39240,7893,21428,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41005,Clackamas County,2022-11-09,-1,132152,,132152,,52934,44684,9026,25508,1,or-sos,2026-09-08T06:39:10+00:00
2022,OR,41007,Clatsop County,2022-10-21,18,69,69,69,,,,,,1,or-sos,2026-09-08T06:39:10+00:00
