cycle,state,county_fips,county_name,date,days_to_election,ballots_total,ballots_new,mail_returned,inperson,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2022,ID,16001,Ada County,2022-11-08,0,68766,,48552,20214,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16003,Adams County,2022-11-08,0,742,,567,175,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16005,Bannock County,2022-11-08,0,8075,,2953,5122,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16007,Bear Lake County,2022-11-08,0,682,,614,68,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16009,Benewah County,2022-11-08,0,,,584,,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16011,Bingham County,2022-11-08,0,2551,,1589,962,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16013,Blaine County,2022-11-08,0,4781,,1901,2880,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16015,Boise County,2022-11-08,0,949,,810,139,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16017,Bonner County,2022-11-08,0,5879,,4373,1506,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16019,Bonneville County,2022-11-08,0,9033,,4896,4137,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16021,Boundary County,2022-11-08,0,1936,,1575,361,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16023,Butte County,2022-11-08,0,133,,132,1,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16025,Camas County,2022-11-08,0,94,,87,7,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16027,Canyon County,2022-11-08,0,22799,,16273,6526,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16029,Caribou County,2022-11-08,0,531,,396,135,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16031,Cassia County,2022-11-08,0,1335,,783,552,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16033,Clark County,2022-11-08,0,,,37,,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16035,Clearwater County,2022-11-08,0,960,,791,169,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16037,Custer County,2022-11-08,0,795,,637,158,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16039,Elmore County,2022-11-08,0,2308,,1741,567,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16041,Franklin County,2022-11-08,0,532,,400,132,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16043,Fremont County,2022-11-08,0,614,,388,226,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16045,Gem County,2022-11-08,0,1968,,1216,752,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16047,Gooding County,2022-11-08,0,893,,400,493,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16049,Idaho County,2022-11-08,0,1954,,1211,743,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16051,Jefferson County,2022-11-08,0,1516,,761,755,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16053,Jerome County,2022-11-08,0,1304,,587,717,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16055,Kootenai County,2022-11-08,0,21631,,16347,5284,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16057,Latah County,2022-11-08,0,4889,,2894,1995,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16059,Lemhi County,2022-11-08,0,1279,,544,735,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16061,Lewis County,2022-11-08,0,245,,223,22,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
2022,ID,16063,Lincoln County,2022-11-08,0,313,,151,162,,,,,3,eac-eavs,2026-09-09T19:11:06+00:00
