cycle,state,county_fips,county_name,date,days_to_election,ballots_total,ballots_new,mail_returned,inperson,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2022,OH,39001,Adams County,2022-11-08,0,3205,,1380,1825,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39003,Allen County,2022-11-08,0,9406,,4855,4551,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39005,Ashland County,2022-11-08,0,7118,,2998,4120,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39007,Ashtabula County,2022-11-08,0,9025,,6015,3010,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39009,Athens County,2022-11-08,0,7108,,4033,3075,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39011,Auglaize County,2022-11-08,0,4972,,2616,2356,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39013,Belmont County,2022-11-08,0,9918,,7055,2863,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39015,Brown County,2022-11-08,0,4677,,2300,2377,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39017,Butler County,2022-11-08,0,44592,,22092,22500,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39019,Carroll County,2022-11-08,0,3120,,1882,1238,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39021,Champaign County,2022-11-08,0,5142,,2347,2795,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39023,Clark County,2022-11-08,0,15086,,7720,7366,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39025,Clermont County,2022-11-08,0,26442,,17897,8545,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39027,Clinton County,2022-11-08,0,5020,,2123,2897,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39029,Columbiana County,2022-11-08,0,8777,,5877,2900,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39031,Coshocton County,2022-11-08,0,4909,,2373,2536,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39033,Crawford County,2022-11-08,0,5442,,2899,2543,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39035,Cuyahoga County,2022-11-08,0,157007,,137081,19926,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39037,Darke County,2022-11-08,0,6082,,2459,3623,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39039,Defiance County,2022-11-08,0,5712,,1976,3736,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39041,Delaware County,2022-11-08,0,36664,,21487,15177,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39043,Erie County,2022-11-08,0,11271,,6560,4711,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39045,Fairfield County,2022-11-08,0,22371,,12765,9606,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39047,Fayette County,2022-11-08,0,2703,,1107,1596,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39049,Franklin County,2022-11-08,0,151933,,103082,48851,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39051,Fulton County,2022-11-08,0,4944,,2099,2845,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39053,Gallia County,2022-11-08,0,3459,,1836,1623,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39055,Geauga County,2022-11-08,0,16174,,11573,4601,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39057,Greene County,2022-11-08,0,25784,,13607,12177,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39059,Guernsey County,2022-11-08,0,4356,,2710,1646,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39061,Hamilton County,2022-11-08,0,99404,,64953,34451,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39063,Hancock County,2022-11-08,0,9680,,4032,5648,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39065,Hardin County,2022-11-08,0,3172,,1442,1730,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39067,Harrison County,2022-11-08,0,1618,,1096,522,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39069,Henry County,2022-11-08,0,3539,,1382,2157,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39071,Highland County,2022-11-08,0,4677,,1928,2749,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39073,Hocking County,2022-11-08,0,4419,,1951,2468,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39075,Holmes County,2022-11-08,0,2853,,1400,1453,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39077,Huron County,2022-11-08,0,6560,,3545,3015,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39079,Jackson County,2022-11-08,0,4025,,1745,2280,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39081,Jefferson County,2022-11-08,0,7935,,4978,2957,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39083,Knox County,2022-11-08,0,8612,,4621,3991,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39085,Lake County,2022-11-08,0,35510,,25155,10355,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39087,Lawrence County,2022-11-08,0,4751,,3488,1263,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39089,Licking County,2022-11-08,0,25452,,15685,9767,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39091,Logan County,2022-11-08,0,8090,,2665,5425,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39093,Lorain County,2022-11-08,0,44278,,27586,16692,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39095,Lucas County,2022-11-08,0,45804,,26935,18869,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39097,Madison County,2022-11-08,0,5541,,3231,2310,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39099,Mahoning County,2022-11-08,0,30648,,21310,9338,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39101,Marion County,2022-11-08,0,7906,,3584,4322,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39103,Medina County,2022-11-08,0,32136,,17322,14814,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39105,Meigs County,2022-11-08,0,2386,,1182,1204,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39107,Mercer County,2022-11-08,0,6469,,2549,3920,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39109,Miami County,2022-11-08,0,16026,,7065,8961,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39111,Monroe County,2022-11-08,0,2020,,1118,902,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39113,Montgomery County,2022-11-08,0,57343,,38543,18800,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39115,Morgan County,2022-11-08,0,2160,,967,1193,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39117,Morrow County,2022-11-08,0,3999,,1899,2100,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39119,Muskingum County,2022-11-08,0,11148,,5789,5359,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
2022,OH,39121,Noble County,2022-11-08,0,2008,,927,1081,,,,,1,oh-sos,2026-09-06T15:38:21+00:00
