cycle,state,county_fips,county_name,date,days_to_election,ballots_total,ballots_new,mail_returned,inperson,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2022,VA,51001,Accomack County,2022-11-08,0,4662,,802,3860,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51003,Albemarle County,2022-11-08,0,17500,,5852,11648,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51005,Alleghany County,2022-11-08,0,811,,292,519,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51007,Amelia County,2022-11-08,0,1731,,225,1506,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51009,Amherst County,2022-11-08,0,2928,,849,2079,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51011,Appomattox County,2022-11-08,0,1708,,257,1451,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51013,Arlington County,2022-11-08,0,34200,,13622,20578,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51015,Augusta County,2022-11-08,0,8076,,1718,6358,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51017,Bath County,2022-11-08,0,330,,87,243,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51019,Bedford County,2022-11-08,0,8192,,2139,6053,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51021,Bland County,2022-11-08,0,468,,115,353,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51023,Botetourt County,2022-11-08,0,4001,,905,3096,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51025,Brunswick County,2022-11-08,0,1578,,338,1240,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51027,Buchanan County,2022-11-08,0,881,,237,644,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51029,Buckingham County,2022-11-08,0,1694,,351,1343,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51031,Campbell County,2022-11-08,0,4660,,1158,3502,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51033,Caroline County,2022-11-08,0,2959,,805,2154,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51035,Carroll County,2022-11-08,0,2194,,629,1565,,,,,1,va-elect,2026-09-06T15:38:20+00:00
2022,VA,51036,Charles City County,2022-11-08,0,1074,,275,799,,,,,1,va-elect,2026-09-06T15:38:20+00:00
