cycle,state,county_fips,county_name,date,days_to_election,ballots_total,ballots_new,mail_returned,inperson,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2022,MD,24001,Allegany County,2022-10-27,12,315,315,,315,92,194,2,27,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24001,Allegany County,2022-10-28,11,638,323,,638,187,387,5,59,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24001,Allegany County,2022-10-29,10,842,204,,842,257,496,7,82,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24001,Allegany County,2022-10-30,9,1019,177,,1019,301,604,8,106,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24001,Allegany County,2022-10-31,8,1303,284,,1303,370,784,11,138,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24001,Allegany County,2022-11-01,7,1656,353,,1656,467,997,16,176,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24001,Allegany County,2022-11-02,6,1935,279,,1935,532,1174,17,212,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24001,Allegany County,2022-11-03,5,2314,379,,2314,670,1358,19,267,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24003,Anne Arundel County,2022-10-27,12,4640,4640,,4640,2196,1838,27,579,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24003,Anne Arundel County,2022-10-28,11,9485,4845,,9485,4276,3871,57,1281,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24003,Anne Arundel County,2022-10-29,10,12083,2598,,12083,5550,4732,80,1721,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24003,Anne Arundel County,2022-10-30,9,14758,2675,,14758,6777,5711,105,2165,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24003,Anne Arundel County,2022-10-31,8,19196,4438,,19196,8810,7449,137,2800,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24003,Anne Arundel County,2022-11-01,7,24156,4960,,24156,11082,9362,173,3539,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24003,Anne Arundel County,2022-11-02,6,30029,5873,,30029,13782,11582,214,4451,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24003,Anne Arundel County,2022-11-03,5,38925,8896,,38925,18094,14643,286,5902,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24005,Baltimore County,2022-10-27,12,6126,6126,,6126,3785,1786,77,478,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24005,Baltimore County,2022-10-28,11,12807,6681,,12807,7631,3908,151,1117,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24005,Baltimore County,2022-10-29,10,16695,3888,,16695,10060,4919,198,1518,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24005,Baltimore County,2022-10-30,9,20288,3593,,20288,12218,5935,232,1903,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24005,Baltimore County,2022-10-31,8,26893,6605,,26893,16060,8009,305,2519,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24005,Baltimore County,2022-11-01,7,34690,7797,,34690,20592,10354,402,3342,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24005,Baltimore County,2022-11-02,6,43415,8725,,43415,25741,12894,499,4281,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24005,Baltimore County,2022-11-03,5,55862,12447,,55862,33397,16121,631,5713,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24009,Calvert County,2022-10-27,12,1145,1145,,1145,393,632,7,113,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24009,Calvert County,2022-10-28,11,2310,1165,,2310,755,1253,19,283,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24009,Calvert County,2022-10-29,10,2915,605,,2915,960,1583,24,348,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24009,Calvert County,2022-10-30,9,3489,574,,3489,1175,1859,27,428,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24009,Calvert County,2022-10-31,8,4533,1044,,4533,1545,2396,31,561,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24009,Calvert County,2022-11-01,7,5637,1104,,5637,1950,2944,41,702,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24009,Calvert County,2022-11-02,6,6964,1327,,6964,2410,3620,60,874,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24009,Calvert County,2022-11-03,5,8843,1879,,8843,3089,4495,89,1170,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24011,Caroline County,2022-10-27,12,290,290,,290,90,180,2,18,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24011,Caroline County,2022-10-28,11,593,303,,593,174,365,2,52,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24011,Caroline County,2022-10-29,10,745,152,,745,226,453,3,63,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24011,Caroline County,2022-10-30,9,879,134,,879,279,517,4,79,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24011,Caroline County,2022-10-31,8,1128,249,,1128,373,647,5,103,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24011,Caroline County,2022-11-01,7,1392,264,,1392,456,805,5,126,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24011,Caroline County,2022-11-02,6,1655,263,,1655,529,970,6,150,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24011,Caroline County,2022-11-03,5,2051,396,,2051,663,1190,6,192,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24013,Carroll County,2022-10-27,12,1744,1744,,1744,497,1015,28,204,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24013,Carroll County,2022-10-28,11,3532,1788,,3532,1013,2043,41,435,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24013,Carroll County,2022-10-29,10,4732,1200,,4732,1340,2721,56,615,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24013,Carroll County,2022-10-30,9,5974,1242,,5974,1685,3413,67,809,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24013,Carroll County,2022-10-31,8,7576,1602,,7576,2156,4322,91,1007,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24013,Carroll County,2022-11-01,7,9289,1713,,9289,2617,5322,108,1242,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24013,Carroll County,2022-11-02,6,11282,1993,,11282,3168,6461,119,1534,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24013,Carroll County,2022-11-03,5,14211,2929,,14211,4028,8086,142,1955,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24015,Cecil County,2022-10-27,12,740,740,,740,214,421,9,96,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24015,Cecil County,2022-10-28,11,1495,755,,1495,439,839,19,198,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24015,Cecil County,2022-10-29,10,1923,428,,1923,554,1107,23,239,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24015,Cecil County,2022-10-30,9,2450,527,,2450,725,1395,29,301,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24015,Cecil County,2022-10-31,8,3199,749,,3199,914,1854,39,392,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24015,Cecil County,2022-11-01,7,4046,847,,4046,1159,2325,50,512,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24015,Cecil County,2022-11-02,6,4994,948,,4994,1422,2871,59,642,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24015,Cecil County,2022-11-03,5,6254,1260,,6254,1785,3550,78,841,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24017,Charles County,2022-10-27,12,1257,1257,,1257,759,362,9,127,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24017,Charles County,2022-10-28,11,2699,1442,,2699,1652,745,16,286,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24017,Charles County,2022-10-29,10,3506,807,,3506,2194,910,21,381,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24017,Charles County,2022-10-30,9,4202,696,,4202,2643,1089,25,445,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24017,Charles County,2022-10-31,8,5622,1420,,5622,3613,1400,34,575,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24017,Charles County,2022-11-01,7,7128,1506,,7128,4639,1739,45,705,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24017,Charles County,2022-11-02,6,9011,1883,,9011,5917,2156,55,883,1,md-sbe,2026-09-06T15:37:52+00:00
2022,MD,24017,Charles County,2022-11-03,5,11905,2894,,11905,7926,2693,80,1206,1,md-sbe,2026-09-06T15:37:52+00:00
