cycle,state,county_fips,county_name,date,days_to_election,ballots_total,ballots_new,mail_returned,inperson,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2022,ND,38001,Adams County,2022-11-08,0,479,,479,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38003,Barnes County,2022-11-08,0,2155,,2155,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38005,Benson County,2022-11-08,0,897,,897,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38007,Billings County,2022-11-08,0,285,,285,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38009,Bottineau County,2022-11-08,0,1682,,1682,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38011,Bowman County,2022-11-08,0,189,,189,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38013,Burke County,2022-11-08,0,534,,534,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38015,Burleigh County,2022-11-08,0,13963,,6868,7095,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38017,Cass County,2022-11-08,0,22797,,8730,14067,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38019,Cavalier County,2022-11-08,0,1055,,1055,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38021,Dickey County,2022-11-08,0,432,,432,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38023,Divide County,2022-11-08,0,429,,429,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38025,Dunn County,2022-11-08,0,896,,896,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38027,Eddy County,2022-11-08,0,554,,554,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38029,Emmons County,2022-11-08,0,493,,493,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38031,Foster County,2022-11-08,0,555,,555,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38033,Golden Valley County,2022-11-08,0,137,,137,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38035,Grand Forks County,2022-11-08,0,7547,,2888,4659,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38037,Grant County,2022-11-08,0,852,,852,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38039,Griggs County,2022-11-08,0,571,,571,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38041,Hettinger County,2022-11-08,0,523,,523,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38043,Kidder County,2022-11-08,0,567,,567,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38045,LaMoure County,2022-11-08,0,1023,,1023,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38047,Logan County,2022-11-08,0,556,,556,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38049,McHenry County,2022-11-08,0,1795,,1795,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38051,McIntosh County,2022-11-08,0,717,,717,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38053,McKenzie County,2022-11-08,0,1073,,1073,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38055,McLean County,2022-11-08,0,2453,,2453,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38057,Mercer County,2022-11-08,0,2598,,2428,170,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38059,Morton County,2022-11-08,0,3682,,1689,1993,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38061,Mountrail County,2022-11-08,0,320,,320,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38063,Nelson County,2022-11-08,0,1165,,1165,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38065,Oliver County,2022-11-08,0,332,,332,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38067,Pembina County,2022-11-08,0,1854,,1854,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38069,Pierce County,2022-11-08,0,950,,950,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38071,Ramsey County,2022-11-08,0,2266,,2266,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38073,Ransom County,2022-11-08,0,977,,977,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38075,Renville County,2022-11-08,0,564,,564,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38077,Richland County,2022-11-08,0,1268,,1268,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38079,Rolette County,2022-11-08,0,408,,408,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38081,Sargent County,2022-11-08,0,1103,,1103,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
2022,ND,38083,Sheridan County,2022-11-08,0,369,,369,0,,,,,1,nd-sos,2026-09-08T18:46:08+00:00
