cycle,state,county_fips,county_name,date,days_to_election,ballots_total,ballots_new,mail_returned,inperson,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2024,CT,09001,Fairfield County,2024-11-05,0,220624,,36759,183865,,,,,1,ct-sots,2026-09-09T18:45:05+00:00
2024,CT,09003,Hartford County,2024-11-05,0,200882,,28883,171999,,,,,1,ct-sots,2026-09-09T18:45:05+00:00
2024,CT,09005,Litchfield County,2024-11-05,0,52886,,6399,46487,,,,,1,ct-sots,2026-09-09T18:45:05+00:00
2024,CT,09007,Middlesex County,2024-11-05,0,51998,,6509,45489,,,,,1,ct-sots,2026-09-09T18:45:05+00:00
2024,CT,09009,New Haven County,2024-11-05,0,176012,,24940,151072,,,,,1,ct-sots,2026-09-09T18:45:05+00:00
2024,CT,09011,New London County,2024-11-05,0,67948,,8603,59345,,,,,1,ct-sots,2026-09-09T18:45:05+00:00
2024,CT,09013,Tolland County,2024-11-05,0,41690,,3882,37808,,,,,1,ct-sots,2026-09-09T18:45:05+00:00
2024,CT,09015,Windham County,2024-11-05,0,25193,,2387,22806,,,,,1,ct-sots,2026-09-09T18:45:05+00:00
