cycle,state,county_fips,county_name,date,days_to_election,ballots_total,ballots_new,mail_returned,inperson,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2024,DE,10001,Kent County,2024-10-28,8,14094,,4394,9700,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10001,Kent County,2024-10-29,7,18647,,4512,14135,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10001,Kent County,2024-11-01,4,31457,,4958,26499,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10001,Kent County,2024-11-03,2,38581,,5238,33343,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10001,Kent County,2024-11-04,1,41694,,5328,36366,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10001,Kent County,2024-11-05,0,41905,,5542,36363,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10003,New Castle County,2024-10-28,8,31956,,14999,16957,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10003,New Castle County,2024-10-29,7,39784,,15571,24213,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10003,New Castle County,2024-11-01,4,70723,,17524,53199,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10003,New Castle County,2024-11-03,2,92913,,18665,74248,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10003,New Castle County,2024-11-04,1,101849,,18892,82957,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10003,New Castle County,2024-11-05,0,102426,,19469,82957,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10005,Sussex County,2024-10-28,8,40857,,10533,30324,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10005,Sussex County,2024-10-29,7,53775,,10808,42967,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10005,Sussex County,2024-11-01,4,85158,,11725,73433,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10005,Sussex County,2024-11-03,2,97998,,12087,85911,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10005,Sussex County,2024-11-04,1,102377,,12183,90194,,,,,1,de-doe,2026-09-08T06:39:45+00:00
2024,DE,10005,Sussex County,2024-11-05,0,102841,,12645,90196,,,,,1,de-doe,2026-09-08T06:39:45+00:00
