cycle,state,county_fips,county_name,date,days_to_election,ballots_total,ballots_new,mail_returned,inperson,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2024,AZ,04001,Apache County,2024-07-29,99,6915,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04003,Cochise County,2024-07-29,99,18372,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04005,Coconino County,2024-07-29,99,16355,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04007,Gila County,2024-07-29,99,9938,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04009,Graham County,2024-07-29,99,4199,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04011,Greenlee County,2024-07-29,99,792,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04012,La Paz County,2024-07-29,99,1876,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04013,Maricopa County,2024-07-29,99,555254,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04015,Mohave County,2024-07-29,99,28720,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04017,Navajo County,2024-07-29,99,11985,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04019,Pima County,2024-07-29,99,143446,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04021,Pinal County,2024-07-29,99,49590,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04023,Santa Cruz County,2024-07-29,99,5174,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04025,Yavapai County,2024-07-29,99,53242,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
2024,AZ,04027,Yuma County,2024-07-29,99,15813,,,,,,,,1,az-sos,2026-09-06T15:24:42+00:00
