cycle,state,town_geoid,town_name,county_fips,date,days_to_election,ballots_total,ballots_new,mail_returned,inperson,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2022,ME,2300119105,Durham town,23001,2022-10-16,23,37,0,7,30,8,21,1,7,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-17,22,61,24,21,40,22,29,1,9,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-18,21,88,27,32,56,34,38,3,13,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-19,20,155,67,99,56,67,54,8,26,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-20,19,192,37,119,73,81,64,12,35,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-21,18,224,32,141,83,98,69,12,45,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-22,17,225,1,142,83,99,69,12,45,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-23,16,225,0,142,83,99,69,12,45,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-24,15,272,47,177,95,116,87,16,53,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-25,14,327,55,206,121,139,102,20,66,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-26,13,342,15,221,121,146,106,20,70,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-27,12,420,78,261,159,178,123,23,96,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-28,11,454,34,285,169,194,129,25,106,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-29,10,454,0,285,169,194,129,25,106,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-30,9,454,0,285,169,194,129,25,106,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-10-31,8,523,69,332,191,218,145,30,130,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-11-01,7,588,65,358,230,240,169,34,145,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-11-02,6,595,7,365,230,244,170,35,146,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-11-03,5,696,101,419,277,282,208,36,170,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-11-04,4,729,33,452,277,291,219,37,182,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-11-05,3,729,0,452,277,291,219,37,182,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-11-06,2,760,31,483,277,301,227,39,193,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-11-07,1,824,64,545,279,327,239,47,211,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300119105,Durham town,23001,2022-11-08,0,873,49,594,279,350,246,53,224,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-06,33,3,3,1,2,1,1,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-07,32,9,6,3,6,4,2,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-08,31,9,0,3,6,4,2,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-09,30,9,0,3,6,4,2,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-10,29,9,0,3,6,4,2,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-11,28,15,6,5,10,7,3,1,4,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-12,27,34,19,15,19,17,8,2,7,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-13,26,41,7,21,20,21,9,2,9,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-14,25,50,9,28,22,26,10,3,11,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-15,24,50,0,28,22,26,10,3,11,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-16,23,50,0,28,22,26,10,3,11,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-17,22,99,49,57,42,50,22,5,22,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-18,21,112,13,61,51,57,27,5,23,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-19,20,140,28,83,57,68,35,6,31,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-20,19,155,15,94,61,75,36,8,36,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-21,18,180,25,115,65,87,39,8,46,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-22,17,180,0,115,65,87,39,8,46,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-23,16,180,0,115,65,87,39,8,46,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-24,15,225,45,154,71,104,54,9,58,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-25,14,238,13,156,82,111,58,9,60,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-26,13,268,30,180,88,123,63,12,70,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-27,12,297,29,199,98,133,72,13,79,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-28,11,319,22,216,103,146,76,13,84,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-29,10,320,1,217,103,147,76,13,84,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-30,9,320,0,217,103,147,76,13,84,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-10-31,8,375,55,242,133,172,92,17,94,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-11-01,7,409,34,253,156,176,100,22,111,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-11-02,6,451,42,281,170,190,115,25,121,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-11-03,5,483,32,293,190,203,126,28,126,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-11-04,4,503,20,311,192,211,136,28,128,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-11-05,3,503,0,311,192,211,136,28,128,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-11-06,2,503,0,311,192,211,136,28,128,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-11-07,1,526,23,333,193,218,141,32,135,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300129255,Greene town,23001,2022-11-08,0,534,8,341,193,221,146,32,135,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-11,120,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-12,119,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-13,118,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-14,117,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-15,116,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-16,115,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-17,114,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-18,113,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-19,112,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-20,111,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-21,110,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-22,109,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-23,108,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-24,107,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-25,106,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-26,105,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-27,104,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-28,103,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-29,102,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-30,101,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-07-31,100,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-01,99,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-02,98,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-03,97,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-04,96,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-05,95,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-06,94,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-07,93,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-08,92,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-09,91,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-10,90,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-11,89,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-12,88,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-13,87,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-14,86,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-15,85,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-16,84,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-17,83,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-18,82,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-19,81,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-20,80,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-21,79,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-22,78,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-23,77,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-24,76,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-25,75,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-26,74,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-27,73,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-28,72,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-29,71,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-30,70,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-08-31,69,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-01,68,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-02,67,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-03,66,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-04,65,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-05,64,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-06,63,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-07,62,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-08,61,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-09,60,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-10,59,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-11,58,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-12,57,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-13,56,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-14,55,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-15,54,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-16,53,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-17,52,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-18,51,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-19,50,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-20,49,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-21,48,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-22,47,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-23,46,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-24,45,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-25,44,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-26,43,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300138565,Leeds town,23001,2022-09-27,42,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
