cycle,state,county_fips,county_name,date,days_to_election,method,ballots_total,ballots_new,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2022,NC,37001,Alamance County,2022-10-09,30,mail,392,0,203,64,0,125,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-10,29,mail,404,12,205,70,0,129,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-11,28,mail,444,40,225,77,0,142,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-12,27,mail,486,42,245,84,1,156,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-13,26,mail,548,62,278,99,1,170,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-14,25,mail,575,27,284,105,1,185,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-15,24,mail,575,0,284,105,1,185,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-16,23,mail,575,0,284,105,1,185,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-17,22,mail,674,99,336,118,1,219,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-18,21,mail,696,22,346,123,1,226,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-19,20,mail,744,48,363,136,1,244,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-20,19,inperson,2317,2317,846,877,7,587,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-20,19,mail,831,87,420,146,2,263,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-21,18,inperson,4507,2190,1621,1701,8,1177,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-21,18,mail,889,58,448,157,2,282,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-22,17,inperson,4507,0,1621,1701,8,1177,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-22,17,mail,889,0,448,157,2,282,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-23,16,inperson,4507,0,1621,1701,8,1177,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-23,16,mail,889,0,448,157,2,282,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-24,15,inperson,6991,2484,2561,2659,16,1755,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-24,15,mail,1072,183,522,209,2,339,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-25,14,inperson,9280,2289,3464,3476,19,2321,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-25,14,mail,1137,65,555,220,2,360,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-26,13,inperson,11374,2094,4247,4278,27,2822,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-26,13,mail,1232,95,592,245,3,392,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-27,12,inperson,13364,1990,5060,4957,30,3317,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-27,12,mail,1386,154,653,281,3,449,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-28,11,inperson,15612,2248,5884,5779,35,3914,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-28,11,mail,1470,84,690,296,3,481,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-29,10,inperson,16808,1196,6322,6201,39,4246,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-29,10,mail,1476,6,692,297,3,484,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-30,9,inperson,17525,717,6660,6384,39,4442,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-30,9,mail,1476,0,692,297,3,484,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-31,8,inperson,19494,1969,7352,7117,41,4984,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-10-31,8,mail,1703,227,790,349,4,560,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-01,7,inperson,21719,2225,8108,7995,45,5571,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-01,7,mail,1765,62,812,364,4,585,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-02,6,inperson,23944,2225,8885,8857,55,6147,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-02,6,mail,1890,125,866,392,4,628,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-03,5,inperson,26400,2456,9763,9754,61,6822,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-03,5,mail,1974,84,897,423,6,648,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-04,4,inperson,29959,3559,10970,11073,75,7841,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-04,4,mail,2205,231,982,486,7,730,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-05,3,inperson,32629,2670,12058,11840,83,8648,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-05,3,mail,2336,131,1035,521,8,772,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-06,2,inperson,32629,0,12058,11840,83,8648,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-06,2,mail,2336,0,1035,521,8,772,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-07,1,inperson,32629,0,12058,11840,83,8648,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-07,1,mail,2534,198,1109,570,9,846,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-08,0,inperson,32629,0,12058,11840,83,8648,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37001,Alamance County,2022-11-08,0,mail,2534,0,1109,570,9,846,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-12,57,mail,1,1,0,1,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-13,56,mail,1,0,0,1,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-14,55,mail,1,0,0,1,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-15,54,mail,1,0,0,1,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-16,53,mail,4,3,2,1,0,1,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-17,52,mail,4,0,2,1,0,1,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-18,51,mail,4,0,2,1,0,1,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-19,50,mail,7,3,3,2,0,2,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-20,49,mail,7,0,3,2,0,2,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-21,48,mail,10,3,6,2,0,2,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-22,47,mail,10,0,6,2,0,2,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-23,46,mail,10,0,6,2,0,2,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-24,45,mail,10,0,6,2,0,2,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-25,44,mail,10,0,6,2,0,2,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-26,43,mail,17,7,9,4,0,4,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-27,42,mail,17,0,9,4,0,4,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-28,41,mail,21,4,11,4,0,6,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-29,40,mail,23,2,12,4,0,7,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-09-30,39,mail,23,0,12,4,0,7,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-01,38,mail,23,0,12,4,0,7,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-02,37,mail,23,0,12,4,0,7,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-03,36,mail,26,3,14,5,0,7,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-04,35,mail,31,5,17,5,0,9,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-05,34,mail,34,3,19,6,0,9,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-06,33,mail,37,3,20,6,0,11,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-07,32,mail,40,3,20,9,0,11,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-08,31,mail,40,0,20,9,0,11,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-09,30,mail,40,0,20,9,0,11,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-10,29,mail,40,0,20,9,0,11,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-11,28,mail,51,11,23,14,0,14,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-12,27,mail,52,1,23,14,0,15,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-13,26,mail,61,9,24,17,0,20,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-14,25,mail,80,19,34,22,0,24,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-15,24,mail,80,0,34,22,0,24,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-16,23,mail,80,0,34,22,0,24,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-17,22,mail,82,2,35,22,0,25,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-18,21,mail,82,0,35,22,0,25,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-19,20,mail,87,5,36,22,0,29,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-20,19,inperson,935,935,168,508,3,256,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-20,19,mail,93,6,39,23,0,31,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-21,18,inperson,1833,898,343,980,5,505,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-21,18,mail,97,4,40,23,0,34,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-22,17,inperson,1833,0,343,980,5,505,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-22,17,mail,97,0,40,23,0,34,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-23,16,inperson,1833,0,343,980,5,505,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-23,16,mail,97,0,40,23,0,34,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-24,15,inperson,2583,750,485,1370,7,721,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-24,15,mail,120,23,49,27,0,44,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-25,14,inperson,3270,687,605,1741,10,914,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-25,14,mail,125,5,51,28,0,46,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-26,13,inperson,3895,625,719,2067,11,1098,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-26,13,mail,149,24,58,39,0,52,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-27,12,inperson,4475,580,844,2355,12,1264,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-27,12,mail,159,10,63,42,0,54,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-28,11,inperson,5206,731,976,2760,13,1457,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-28,11,mail,164,5,65,43,0,56,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-29,10,inperson,5595,389,1038,2970,15,1572,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-29,10,mail,164,0,65,43,0,56,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-30,9,inperson,5595,0,1038,2970,15,1572,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-30,9,mail,164,0,65,43,0,56,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-31,8,inperson,6206,611,1141,3320,16,1729,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-10-31,8,mail,181,17,72,51,0,58,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-01,7,inperson,6804,598,1240,3639,17,1908,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-01,7,mail,187,6,74,54,0,59,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-02,6,inperson,7382,578,1359,3910,17,2096,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-02,6,mail,209,22,80,62,0,67,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-03,5,inperson,8019,637,1468,4259,20,2272,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-03,5,mail,227,18,87,65,0,75,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-04,4,inperson,9019,1000,1659,4757,22,2581,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-04,4,mail,249,22,100,69,0,80,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-05,3,inperson,9790,771,1767,5174,24,2825,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-05,3,mail,255,6,105,70,0,80,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-06,2,inperson,9790,0,1767,5174,24,2825,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-06,2,mail,255,0,105,70,0,80,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-07,1,inperson,9790,0,1767,5174,24,2825,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-07,1,mail,291,36,121,75,0,95,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-08,0,inperson,9790,0,1767,5174,24,2825,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37003,Alexander County,2022-11-08,0,mail,302,11,125,80,0,97,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-13,56,mail,1,1,0,1,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-14,55,mail,1,0,0,1,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-15,54,mail,2,1,0,1,0,1,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-16,53,mail,3,1,0,1,0,2,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-17,52,mail,3,0,0,1,0,2,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-18,51,mail,3,0,0,1,0,2,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-19,50,mail,8,5,2,2,0,4,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-20,49,mail,8,0,2,2,0,4,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-21,48,mail,9,1,2,2,0,5,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-22,47,mail,11,2,2,3,0,6,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-23,46,mail,11,0,2,3,0,6,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-24,45,mail,11,0,2,3,0,6,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-25,44,mail,11,0,2,3,0,6,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-26,43,mail,11,0,2,3,0,6,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-27,42,mail,12,1,3,3,0,6,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-28,41,mail,12,0,3,3,0,6,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-29,40,mail,14,2,5,3,0,6,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-09-30,39,mail,14,0,5,3,0,6,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-01,38,mail,14,0,5,3,0,6,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-02,37,mail,14,0,5,3,0,6,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-03,36,mail,19,5,7,4,0,8,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-04,35,mail,19,0,7,4,0,8,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-05,34,mail,21,2,7,6,0,8,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-06,33,mail,24,3,7,8,0,9,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-07,32,mail,25,1,7,8,0,10,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-08,31,mail,25,0,7,8,0,10,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-09,30,mail,25,0,7,8,0,10,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-10,29,mail,32,7,12,10,0,10,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-11,28,mail,35,3,12,12,0,11,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-12,27,mail,35,0,12,12,0,11,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-13,26,mail,36,1,12,13,0,11,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-14,25,mail,39,3,14,13,0,12,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-15,24,mail,39,0,14,13,0,12,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-16,23,mail,39,0,14,13,0,12,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-17,22,mail,54,15,15,20,0,19,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-18,21,mail,54,0,15,20,0,19,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-19,20,mail,56,2,17,20,0,19,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-20,19,inperson,320,320,89,148,0,83,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-20,19,mail,57,1,17,20,0,20,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-21,18,inperson,602,282,172,259,0,171,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-21,18,mail,62,5,18,23,0,21,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-22,17,inperson,602,0,172,259,0,171,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-22,17,mail,62,0,18,23,0,21,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-23,16,inperson,602,0,172,259,0,171,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-23,16,mail,62,0,18,23,0,21,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-24,15,inperson,843,241,237,372,0,234,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-24,15,mail,73,11,24,26,0,23,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-25,14,inperson,1090,247,316,462,1,311,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37005,Alleghany County,2022-10-25,14,mail,81,8,29,28,0,24,1,nc-sbe,2026-09-08T00:25:49+00:00
