cycle,state,date,days_to_election,dimension,bucket,ballots_total,source_tier,source_name,retrieved_at
2022,WA,2022-10-08,31,sex,unknown,36,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-09,30,sex,female,428,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-09,30,sex,male,595,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-09,30,sex,unknown,36,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-10,29,sex,female,659,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-10,29,sex,male,928,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-10,29,sex,unknown,51,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-11,28,sex,female,715,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-11,28,sex,male,1004,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-11,28,sex,unknown,53,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-12,27,sex,female,1053,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-12,27,sex,male,1459,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-12,27,sex,unknown,84,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-13,26,sex,female,1247,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-13,26,sex,male,1684,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-13,26,sex,unknown,106,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-14,25,sex,female,1407,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-14,25,sex,male,1920,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-14,25,sex,unknown,118,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-15,24,sex,female,1418,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-15,24,sex,male,1938,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-15,24,sex,unknown,120,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-16,23,sex,female,1447,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-16,23,sex,male,1959,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-16,23,sex,unknown,120,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-17,22,sex,female,2105,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-17,22,sex,male,2833,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-17,22,sex,unknown,153,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-18,21,sex,female,5954,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-18,21,sex,male,6778,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-18,21,sex,unknown,245,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-19,20,sex,female,8289,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-19,20,sex,male,9115,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-19,20,sex,unknown,313,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-20,19,sex,female,10694,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-20,19,sex,male,11327,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-20,19,sex,unknown,370,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-21,18,sex,female,14364,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-21,18,sex,male,15202,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-21,18,sex,unknown,480,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-22,17,sex,female,14388,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-22,17,sex,male,15227,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-22,17,sex,unknown,483,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-23,16,sex,female,14425,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-23,16,sex,male,15263,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-23,16,sex,unknown,485,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-24,15,sex,female,61059,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-24,15,sex,male,66448,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-24,15,sex,unknown,1913,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-25,14,sex,female,118440,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-25,14,sex,male,124957,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-25,14,sex,unknown,3535,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-26,13,sex,female,196120,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-26,13,sex,male,200570,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-26,13,sex,unknown,5696,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-27,12,sex,female,264004,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-27,12,sex,male,264611,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-27,12,sex,unknown,7620,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-28,11,sex,female,332063,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-28,11,sex,male,327799,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-28,11,sex,unknown,9599,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-29,10,sex,female,332114,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-29,10,sex,male,327863,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-29,10,sex,unknown,9605,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-30,9,sex,female,332165,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-30,9,sex,male,327931,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-30,9,sex,unknown,9612,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-31,8,sex,female,455449,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-31,8,sex,male,440382,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-10-31,8,sex,unknown,13564,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-01,7,sex,female,539431,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-01,7,sex,male,517488,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-01,7,sex,unknown,16134,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-02,6,sex,female,627906,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-02,6,sex,male,597715,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-02,6,sex,unknown,18999,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-03,5,sex,female,702514,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-03,5,sex,male,665315,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-03,5,sex,unknown,21451,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-04,4,sex,female,784032,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-04,4,sex,male,739420,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-04,4,sex,unknown,24231,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-05,3,sex,female,810167,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-05,3,sex,male,762958,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-05,3,sex,unknown,25070,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-06,2,sex,female,853688,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-06,2,sex,male,802873,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-06,2,sex,unknown,27139,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-07,1,sex,female,1031410,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-07,1,sex,male,966400,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-07,1,sex,unknown,33904,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-08,0,sex,female,1252299,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-08,0,sex,male,1169908,1,wa-sos,2026-09-08T18:29:44+00:00
2022,WA,2022-11-08,0,sex,unknown,42586,1,wa-sos,2026-09-08T18:29:44+00:00
2024,WA,2024-09-13,53,sex,female,1,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-13,53,sex,male,1,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-16,50,sex,female,2,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-16,50,sex,male,2,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-18,48,sex,female,3,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-18,48,sex,male,3,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-19,47,sex,female,6,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-19,47,sex,male,8,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-20,46,sex,female,57,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-20,46,sex,male,94,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-20,46,sex,unknown,7,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-21,45,sex,female,159,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-21,45,sex,male,245,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-21,45,sex,unknown,20,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-22,44,sex,female,257,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-22,44,sex,male,353,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-22,44,sex,unknown,34,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-23,43,sex,female,434,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-23,43,sex,male,567,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-23,43,sex,unknown,61,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-24,42,sex,female,667,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-24,42,sex,male,807,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-24,42,sex,unknown,92,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-25,41,sex,female,868,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-25,41,sex,male,1035,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-25,41,sex,unknown,121,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-26,40,sex,female,975,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-26,40,sex,male,1128,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-26,40,sex,unknown,133,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-27,39,sex,female,1366,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-27,39,sex,male,1538,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-27,39,sex,unknown,187,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-28,38,sex,female,1414,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-28,38,sex,male,1600,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-28,38,sex,unknown,197,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-29,37,sex,female,1493,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-29,37,sex,male,1685,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-29,37,sex,unknown,208,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-30,36,sex,female,1977,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-30,36,sex,male,2218,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-09-30,36,sex,unknown,265,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-01,35,sex,female,2388,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-01,35,sex,male,2680,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-01,35,sex,unknown,320,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-02,34,sex,female,2699,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-02,34,sex,male,2997,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-02,34,sex,unknown,351,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-03,33,sex,female,2864,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-03,33,sex,male,3181,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-03,33,sex,unknown,368,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-04,32,sex,female,3680,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-04,32,sex,male,4103,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-04,32,sex,unknown,453,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-05,31,sex,female,3756,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-05,31,sex,male,4185,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-05,31,sex,unknown,460,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-06,30,sex,female,3822,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-06,30,sex,male,4262,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-06,30,sex,unknown,478,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-07,29,sex,female,4155,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-07,29,sex,male,4634,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-07,29,sex,unknown,531,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-08,28,sex,female,4738,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-08,28,sex,male,5289,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-08,28,sex,unknown,593,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-09,27,sex,female,4958,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-09,27,sex,male,5491,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-09,27,sex,unknown,621,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-10,26,sex,female,5166,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-10,26,sex,male,5709,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-10,26,sex,unknown,647,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-11,25,sex,female,6562,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-11,25,sex,male,7288,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-11,25,sex,unknown,797,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-12,24,sex,female,6616,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-12,24,sex,male,7362,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-12,24,sex,unknown,809,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-13,23,sex,female,6725,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-13,23,sex,male,7449,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-13,23,sex,unknown,819,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-14,22,sex,female,10754,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-14,22,sex,male,11586,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-14,22,sex,unknown,1010,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-15,21,sex,female,17896,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-15,21,sex,male,18983,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-15,21,sex,unknown,1398,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-16,20,sex,female,29339,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-16,20,sex,male,30289,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-16,20,sex,unknown,1905,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-17,19,sex,female,42040,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-17,19,sex,male,42635,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-17,19,sex,unknown,2519,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-18,18,sex,female,59046,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-18,18,sex,male,59260,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-18,18,sex,unknown,3377,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-19,17,sex,female,59115,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-19,17,sex,male,59324,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-19,17,sex,unknown,3386,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-20,16,sex,female,69826,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-20,16,sex,male,70889,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-20,16,sex,unknown,3978,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-21,15,sex,female,160552,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-21,15,sex,male,163735,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-21,15,sex,unknown,8126,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-22,14,sex,female,270993,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-22,14,sex,male,271177,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-22,14,sex,unknown,12948,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-23,13,sex,female,381252,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-23,13,sex,male,374525,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-23,13,sex,unknown,17743,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-24,12,sex,female,484002,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-24,12,sex,male,468661,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-24,12,sex,unknown,22277,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-25,11,sex,female,587685,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-25,11,sex,male,561872,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-25,11,sex,unknown,27163,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-26,10,sex,female,594254,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-26,10,sex,male,567790,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-26,10,sex,unknown,27484,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-27,9,sex,female,610256,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-27,9,sex,male,582749,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-27,9,sex,unknown,28509,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-28,8,sex,female,767047,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-28,8,sex,male,724410,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-28,8,sex,unknown,36411,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-29,7,sex,female,891462,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-29,7,sex,male,835149,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-29,7,sex,unknown,42607,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-30,6,sex,female,1022482,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-30,6,sex,male,951454,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-30,6,sex,unknown,49446,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-31,5,sex,female,1123035,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-31,5,sex,male,1040627,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-10-31,5,sex,unknown,54916,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-11-01,4,sex,female,1214384,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-11-01,4,sex,male,1122807,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-11-01,4,sex,unknown,60155,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-11-02,3,sex,female,1281515,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-11-02,3,sex,male,1182935,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-11-02,3,sex,unknown,64437,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-11-03,2,sex,female,1326444,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-11-03,2,sex,male,1223271,1,wa-sos,2026-09-08T14:21:52+00:00
2024,WA,2024-11-03,2,sex,unknown,67400,1,wa-sos,2026-09-08T14:21:52+00:00
