cycle,state,date,days_to_election,dimension,bucket,ballots_total,source_tier,source_name,retrieved_at
2024,ID,2024-11-05,0,sex,female,196362,3,uf-election-lab,2026-09-09T17:35:50+00:00
2024,ID,2024-11-05,0,sex,male,166615,3,uf-election-lab,2026-09-09T17:35:50+00:00
2024,ID,2024-11-05,0,sex,unknown,14620,3,uf-election-lab,2026-09-09T17:35:50+00:00
