cycle,state,date,days_to_election,dimension,bucket,ballots_total,source_tier,source_name,retrieved_at
2024,MI,2024-11-05,0,sex,female,1826763,3,uf-election-lab,2026-09-06T15:28:47+00:00
2024,MI,2024-11-05,0,sex,male,1485999,3,uf-election-lab,2026-09-06T15:28:47+00:00
2024,MI,2024-11-05,0,sex,unknown,6798,3,uf-election-lab,2026-09-06T15:28:47+00:00
